file_name,Emotion_1_label,Emotion_1_mean,Emotion_1_std,Emotion_2_label,Emotion_2_mean,Emotion_2_std,Emotion_3_label,Emotion_3_mean,Emotion_3_std,valence,arousal,dominance,user_id,timestamp
audios\recording1.wav,happiness,0.2979187570677863,0.11172297984673066,disgust,0.295165916857896,0.07152303851164173,neutral,0.17472605195310384,0.10232019648754155,0.5655924,0.67688876,0.6484017,,audios\recording1.wav
audios\recording2.wav,happiness,0.2979187570677863,0.11172297984673066,disgust,0.295165916857896,0.07152303851164173,neutral,0.17472605195310384,0.10232019648754155,0.5655924,0.67688876,0.6484017,,audios\recording2.wav
audios\recording4.wav,happiness,0.3935508249424122,0.23593579345927104,disgust,0.21921671573762538,0.050793184503966006,anger,0.16058730367157195,0.049961377962478196,0.30206048,0.34817025,0.35620517,,audios\recording4.wav
audios\recording0.wav,disgust,0.2782850964422579,0.05488288452098316,happiness,0.25399378471904327,0.08232162707850921,anger,0.21030610022721466,0.024756373446988663,0.40769094,0.3847635,0.42917454,,audios\recording0.wav
audios\recording3.wav,disgust,0.3349743375954805,0.12984396833401937,happiness,0.2585004991955227,0.05103681257530013,neutral,0.1648073404999795,0.09829637402128152,0.658293,0.5888427,0.5633247,,audios\recording3.wav
audios\recording8.wav,disgust,0.26270633172105856,0.04236424038433474,happiness,0.26079020809244224,0.04674168528714993,anger,0.18473125228175413,0.016412208777755493,0.42953596,0.61764693,0.57818526,,audios\recording8.wav
audios\recording6.wav,happiness,0.32850186365622064,0.1330667687359975,disgust,0.25454283497951646,0.02685589918740412,anger,0.17320009147679363,0.032079556483953296,0.46029475,0.55674696,0.51149696,,audios\recording6.wav
audios\recording7.wav,happiness,0.32850186365622064,0.1330667687359975,disgust,0.25454283497951646,0.02685589918740412,anger,0.17320009147679363,0.032079556483953296,0.46029475,0.55674696,0.51149696,,audios\recording7.wav
audios\recording0.wav,disgust,0.3162051453413786,0.06179714690901111,happiness,0.250170699622896,0.08576184197356018,anger,0.194357660346561,0.007825700034190673,0.67121494,0.54522747,0.5253912,,audios\recording0.wav
audios\recording1.wav,happiness,0.3781477854869984,0.18611285646052697,disgust,0.22571932845645482,0.024947107797443233,anger,0.1626514651157238,0.0208123212109816,0.6351707,0.81349707,0.7402308,,audios\recording1.wav
audios\recording2.wav,happiness,0.31890938458619295,0.13226531054686208,disgust,0.272327258542732,0.007512635619457068,anger,0.17435262472541244,0.02185574810260527,0.2580093,0.17360373,0.20554662,,audios\recording2.wav
audios\recording3.wav,happiness,0.3217739888032278,0.12108677508408437,anger,0.24061078755943863,0.05640064644818573,disgust,0.23525575319925948,0.05444865232656652,0.6653446,0.72665113,0.67818433,,audios\recording3.wav
audios\recording6.wav,neutral,0.24492383235030704,0.046268833677946763,disgust,0.2299614973642208,0.012348187074979785,sadness,0.19806066279058102,0.08672751458468853,0.55878377,0.3845611,0.4750591,,audios\recording6.wav
audios\recording4.wav,happiness,0.3372330993193167,0.12471082751583615,disgust,0.2532881227687553,0.015144837145912112,anger,0.1575415598904645,0.0033690824438720244,0.5648835,0.74496514,0.69184375,,audios\recording4.wav
audios\recording8.wav,happiness,0.30377428408022283,0.07588249946050185,anger,0.25901647845904036,0.11591573143925649,disgust,0.20393603317163608,0.07714647215412394,0.74687076,0.79022384,0.76071525,,audios\recording8.wav
audios\recording7.wav,disgust,0.25787011954519484,0.029634196322237263,happiness,0.24093086229430305,0.03814878137469093,anger,0.19111435570098734,0.02099924174134664,0.29399303,0.061176203,0.15877013,,audios\recording7.wav
audios\recording0.wav,disgust,0.3950326481571904,0.18195401395990646,happiness,0.21914130316840277,0.014051079560540341,anger,0.1485522701508469,0.061351435762685765,0.47991464,0.44330478,0.4596197,,audios\recording0.wav
audios\recording1.wav,disgust,0.3305863116847145,0.09750508882224987,anger,0.20733898913418805,0.04665020692645403,happiness,0.15618967318976365,0.0547236400981812,0.35042483,0.17078134,0.29224285,,audios\recording1.wav
audios\recording2.wav,disgust,0.2953882043449967,0.07642148008022008,happiness,0.2730672653957649,0.06308653772175385,anger,0.17617160512341393,0.008280601758544774,0.7386226,0.7905971,0.728113,,audios\recording2.wav
audios\recording3.wav,disgust,0.28190232506504764,0.05026635137581241,anger,0.23294295001913,0.057858667742230134,happiness,0.20844700559421822,0.021926727105652043,0.26704758,0.1306732,0.26435605,,audios\recording3.wav
audios\recording4.wav,disgust,0.47179634050086694,0.22522658919882302,neutral,0.1680714844332801,0.08820246073949356,anger,0.12986426017902516,0.035596092868509274,0.6211376,0.23497969,0.36306387,,audios\recording4.wav
audios\recording5.wav,disgust,0.43411435674738,0.24639894052149008,happiness,0.1665443613573357,0.06367648619372973,anger,0.12935997602564317,0.05451915433175854,0.3692196,0.3187869,0.37851977,,audios\recording5.wav
audios\recording7.wav,happiness,0.3025028257899814,0.08544674293487524,disgust,0.23529027477458672,0.03457300604550635,anger,0.22928287285345572,0.05115767654183792,0.5838962,0.76248276,0.69821304,,audios\recording7.wav
audios\recording6.wav,anger,0.3018442360560099,0.16888929320589047,disgust,0.2547733465830485,0.014952224340145632,happiness,0.18521951382910762,0.05477885942181357,0.49916378,0.6295914,0.5467371,,audios\recording6.wav
audios\recording8.wav,disgust,0.40584070064403394,0.23708828722131003,happiness,0.21471582315586235,0.04686079879959975,neutral,0.1380823899226056,0.08015415455299338,0.3478515,0.31552953,0.33491737,,audios\recording8.wav
audios\recording9.wav,disgust,0.29615992788915285,0.10825514559843952,happiness,0.27766361165929726,0.046586711800891176,anger,0.20098262495464747,0.025826477028001033,0.46479207,0.6007073,0.50019306,,audios\recording9.wav
