file_name,Emotion_1_label,Emotion_1_mean,Emotion_1_std,Emotion_2_label,Emotion_2_mean,Emotion_2_std,Emotion_3_label,Emotion_3_mean,Emotion_3_std,valence,arousal,dominance,user_id,timestamp
recording15.wav,sadness,0.5003092893007983,0.08503028116168003,happiness,0.20834185516736878,0.04451108375726927,fear,0.09841346105074636,0.021006374757147946,0.3810835,0.27993572,0.37391427,,audios\recording15.wav
recording16.wav,sadness,0.38429617558646484,0.07874424079379602,happiness,0.31257414663221994,0.17038796945918808,fear,0.1080368777355035,0.0524576685830743,0.41067687,0.27463585,0.35803363,,audios\recording16.wav
recording1.wav,sadness,0.37256829779835937,0.10166047723611672,happiness,0.22431519722795587,0.10156225693124947,disgust,0.14562637133396056,0.03322146423542628,0.544784,0.21645221,0.32689077,,audios\recording1.wav
recording3.wav,sadness,0.3856399271801938,0.0981348438262948,disgust,0.1759833357462033,0.08900731517898164,happiness,0.17506470779780403,0.03500541354194857,0.3541323,0.10544893,0.23844336,,audios\recording3.wav
recording1.wav,sadness,0.43234635295656715,0.08339435687738433,neutral,0.18426774118022637,0.1678343013005619,happiness,0.1461964796857105,0.051338091843669977,0.27949446,0.63270795,0.55945486,,audios\recording1.wav
recording3.wav,sadness,0.47675437115434405,0.0969603165337906,happiness,0.16995342959028786,0.030712479106853725,neutral,0.1088102762196065,0.05361764427613604,0.50292915,0.5647375,0.48447552,,audios\recording3.wav
recording3.wav,sadness,0.5491176728402701,0.14869501498381404,happiness,0.16008766743811426,0.04744643797789954,fear,0.0962564494651883,0.030519873863955792,0.46242276,0.45363098,0.45533764,,audios\recording3.wav
recording1.wav,sadness,0.48070446173177667,0.09885624300723175,neutral,0.17698610199606124,0.13901845116700481,happiness,0.13381172940878558,0.04159591967858334,0.41461533,0.31552172,0.34596044,,audios\recording1.wav
recording3.wav,sadness,0.46071252488083364,0.09575850806152444,happiness,0.1747815602874011,0.06532595260731396,neutral,0.12590663511370187,0.06558546890747219,0.397277,0.11683519,0.1845978,,audios\recording3.wav
recording3.wav,happiness,0.28986584372581775,0.06901422637938445,sadness,0.2831869162225836,0.07893864355752651,fear,0.17381253837084548,0.04082918443442295,0.48550248,0.35998148,0.41164717,,audios\recording3.wav
recording1.wav,sadness,0.45556499001895245,0.10473794259699848,happiness,0.19337354465306913,0.025721523153419072,neutral,0.10539006644389823,0.057804588795422336,0.5666266,0.20599398,0.2942475,,audios\recording1.wav
recording3.wav,sadness,0.377700640021319,0.05524870472687012,happiness,0.18784842507441535,0.07572004009352955,neutral,0.178064572438416,0.17086379800436458,0.34316045,0.15158439,0.22376569,,audios\recording3.wav
recording4.wav,sadness,0.42043430950595756,0.12002167354572785,neutral,0.20149326619445806,0.1815113530359055,happiness,0.15290304153985346,0.023446534336885306,0.373528,0.4372377,0.43310755,,audios\recording4.wav
recording5.wav,happiness,0.31160294367210944,0.04620501212017233,sadness,0.3055499741292474,0.13246592918289274,disgust,0.13688712982765916,0.04391731387031685,0.4697685,0.22986507,0.29081136,,audios\recording5.wav
recording6.wav,happiness,0.36978573509401735,0.18021158415464053,sadness,0.250329077433548,0.15538504538449238,fear,0.14357335951105443,0.03623666474040647,0.68982196,0.53421706,0.45890978,,audios\recording6.wav
recording6.wav,sadness,0.3324039499846263,0.142621735590159,neutral,0.24399811970412438,0.24371664396124704,happiness,0.18485988661683236,0.05417538600697924,0.35366368,0.28929517,0.3107015,,audios\recording6.wav
recording1.wav,sadness,0.395009179623622,0.06455110484279812,happiness,0.20786695542879102,0.04683912788407916,fear,0.1413349719692032,0.007211073214745205,0.46733502,0.20503993,0.29841402,,audios\recording1.wav
recording2.wav,sadness,0.5556209109390283,0.17456107658031605,happiness,0.14209494212016147,0.03277499588666204,fear,0.0937097415853485,0.03635923967067109,0.7999096,0.7509373,0.7312278,,audios\recording2.wav
recording1.wav,sadness,0.3885398529801584,0.04434013856871645,happiness,0.2156536619700848,0.07309355656645586,neutral,0.16062905698933205,0.09105201322159469,0.31461114,0.2159817,0.29297844,,audios\recording1.wav
recording3.wav,sadness,0.501573573435429,0.06093067851330893,happiness,0.17537992176355113,0.031289293531777354,fear,0.13841831405994082,0.054051708402260264,0.4944278,0.6304028,0.5259643,,audios\recording3.wav
recording3.wav,sadness,0.41712654219297834,0.11762576001710147,happiness,0.2541882565641129,0.07302816049032815,fear,0.09333505554636322,0.019227127806588484,0.52093166,0.15397185,0.29019272,,audios\recording3.wav
recording4.wav,happiness,0.37273360327416893,0.17688392903447647,sadness,0.21253722008675804,0.12639517103141804,disgust,0.12776852514197987,0.038904738552027134,0.24870555,0.38009053,0.46530038,,audios\recording4.wav
recording1.wav,sadness,0.5059118455744784,0.14093849111209464,happiness,0.15869971725709955,0.015400171600602301,fear,0.12807225943224526,0.03804860430739466,0.39431036,0.44771096,0.41300043,,audios\recording1.wav
recording3.wav,sadness,0.5397463339735231,0.11023680637082973,happiness,0.19396536911502088,0.05034843173478153,fear,0.08819157977954478,0.04092152115885484,0.6040282,0.59832114,0.5431562,,audios\recording3.wav
recording3.wav,sadness,0.4478482874715935,0.052552542995630024,happiness,0.2135708128902302,0.0599964571337131,disgust,0.10552585790400573,0.0350864270497741,0.5821074,0.4859165,0.44643977,,audios\recording3.wav
recording1.wav,sadness,0.32070634724038116,0.08567590007022727,happiness,0.29857389896592856,0.12136178972028124,neutral,0.12370906144135305,0.06306199842025058,0.38883564,0.36024767,0.38403404,,audios\recording1.wav
recording2.wav,sadness,0.41692032476690827,0.06886677854358743,happiness,0.22479959757964108,0.08982809460209513,fear,0.11208507328908553,0.019068992957835627,0.29017824,0.2538807,0.37910903,,audios\recording2.wav
recording1.wav,sadness,0.5512745188448275,0.13880684815756245,happiness,0.1918519881930092,0.033706805680085404,fear,0.08775784901729958,0.029846081624585505,0.60687226,0.6033203,0.555342,,audios\recording1.wav
recording4.wav,sadness,0.5472817967457235,0.0931182476650809,happiness,0.18850903484292084,0.033483968098712694,fear,0.10242285765787809,0.022768767179617885,0.46610874,0.50587845,0.44176045,,audios\recording4.wav
recording4.wav,sadness,0.5766608259086365,0.15655076873785734,happiness,0.16500324928329602,0.04973202609418506,fear,0.08750953713282353,0.02843266424187677,0.45545635,0.7405985,0.67201376,,audios\recording4.wav
recording4.wav,sadness,0.45466101425271277,0.050652057589192986,happiness,0.23354150472056226,0.05851937269802709,fear,0.1092945758737302,0.01917313924449354,0.5931557,0.8561697,0.75524634,,audios\recording4.wav
recording1.wav,happiness,0.31138685389965576,0.14598355879464356,sadness,0.2780103867320754,0.14153097280117907,disgust,0.13036553124273542,0.04795663491202955,0.31861353,0.10594898,0.23081538,,audios\recording1.wav
recording3.wav,sadness,0.39993362346188954,0.07804796620255615,happiness,0.2370389833724794,0.04762002304924131,fear,0.10867333271899281,0.015470179056295818,0.3595285,0.2929933,0.309469,,audios\recording3.wav
recording3.wav,sadness,0.5713264596400717,0.1459065668620215,happiness,0.14902568592067703,0.0678470467711936,fear,0.10256761824267287,0.017937951644475376,0.5421472,0.5215685,0.4336827,,audios\recording3.wav
recording1.wav,sadness,0.5089244992936204,0.12032830957273463,happiness,0.18437179533684217,0.022247817400135435,fear,0.0939920801119543,0.030001182013840586,0.3977257,0.26451677,0.33222267,,audios\recording1.wav
recording1.wav,sadness,0.5411563738214047,0.10868896772337078,happiness,0.1852457282668058,0.013515875026632802,fear,0.09860193273487011,0.02298394987507475,0.45719013,0.57872504,0.4765835,,audios\recording1.wav
recording2.wav,sadness,0.46489635093314424,0.083192019352044,happiness,0.2291275616932732,0.03158462656491267,fear,0.10004251070790926,0.030679005171965378,0.49521804,0.55564123,0.45784795,,audios\recording2.wav
recording3.wav,sadness,0.5009429063031723,0.09664144953486206,happiness,0.19583863334582924,0.01627399280592022,fear,0.10542877776001452,0.03128872782898838,0.496287,0.4732062,0.43086314,,audios\recording3.wav
recording7.wav,happiness,0.3639778838290796,0.14710527238599294,sadness,0.243851092143764,0.1522763574317439,fear,0.169788565464541,0.05316790993309477,0.42944345,0.4472268,0.41793838,,audios\recording7.wav
recording7.wav,happiness,0.34060069273776505,0.11587695177020513,sadness,0.2221374641603023,0.1494355967853224,fear,0.1853158347711247,0.05488825510884903,0.4330932,0.27963397,0.30003303,,audios\recording7.wav
recording7.wav,happiness,0.3404973665990615,0.1469343427119704,sadness,0.24319525695270386,0.14718340024067117,fear,0.17466416198164675,0.053682043987566805,0.384656,0.22468017,0.22536354,,audios\recording7.wav
recording7.wav,happiness,0.34660773930468713,0.1743805148085847,sadness,0.2682134079858701,0.13598968719854987,fear,0.13520016869379384,0.059927075957340696,0.49271256,0.30563888,0.3461958,,audios\recording7.wav
recording8.wav,happiness,0.3289493925870138,0.15202606239592228,sadness,0.2962667609698122,0.13313248532034094,fear,0.14735677949785672,0.052650590481374625,0.6205231,0.55728287,0.5037128,,audios\recording8.wav
recording9.wav,sadness,0.4092429284941107,0.0952684679842996,happiness,0.23989292778828575,0.06862773515462407,neutral,0.12424567148754306,0.06301533960092848,0.3683933,0.4177486,0.3788852,,audios\recording9.wav
recording10.wav,happiness,0.4337392229531921,0.21166106076407445,sadness,0.17854398593361642,0.12650154616157125,fear,0.1605425227740785,0.05645227643252087,0.45304734,0.60875684,0.57968235,,audios\recording10.wav
recording11.wav,happiness,0.39099447607498555,0.22861377330386737,sadness,0.24650950631353472,0.13391276712411837,fear,0.14377131819315203,0.06874141892963309,0.42176747,0.5332837,0.51622975,,audios\recording11.wav
recording12.wav,happiness,0.429296894797335,0.2157290083348019,sadness,0.21651924746662435,0.15867939682819177,fear,0.14155477472079175,0.07700245515817637,0.23645492,0.40302598,0.45933247,,audios\recording12.wav
recording13.wav,happiness,0.3853487057855098,0.16940557939693834,sadness,0.3088018349834752,0.1149664022026501,fear,0.13152006095841623,0.05668746922077595,0.49631533,0.76372284,0.6988752,,audios\recording13.wav
recording14.wav,happiness,0.3232371633619352,0.10605794056906388,sadness,0.28184727187617464,0.1403130646865765,fear,0.17246072189159803,0.05746628584576397,0.37793037,0.20315292,0.26595658,,audios\recording14.wav
recording15.wav,happiness,0.3507761821725373,0.15554054362603895,sadness,0.29993847775272786,0.1036687158416308,fear,0.12210343411010544,0.035695426445002114,0.55274045,0.7261104,0.6660951,,audios\recording15.wav
recording16.wav,happiness,0.366177837734727,0.21277037779590277,sadness,0.19877572521905956,0.16731843695411214,fear,0.1715677867920335,0.05780753616981325,0.52040017,0.72201943,0.62847835,,audios\recording16.wav
recording18.wav,happiness,0.4222676581591064,0.24701742117896922,sadness,0.1799336126630824,0.1303855545360671,fear,0.15319263969998284,0.05403884374913714,0.2788668,0.5304746,0.49661347,,audios\recording18.wav
recording18.wav,happiness,0.33834278367245607,0.14847105081737969,sadness,0.3223070854346385,0.12335845326077631,fear,0.14260782878214676,0.04410046685942779,0.5009631,0.60647964,0.52599835,,audios\recording18.wav
recording19.wav,happiness,0.3622950339036519,0.11106549550673488,sadness,0.2487676483953878,0.12005598747069478,fear,0.17815548414084784,0.05591030393532438,0.44428137,0.41135305,0.4204632,,audios\recording19.wav
recording21.wav,happiness,0.34414278486186767,0.14581786928792193,sadness,0.20361200869309845,0.15346138424831893,fear,0.17986805659849364,0.051211007730115055,0.6711426,0.4485123,0.4489177,,audios\recording21.wav
recording24.wav,happiness,0.3825829165657333,0.1407935724096571,sadness,0.18152214855358748,0.08167233119109842,fear,0.17357279173960216,0.019776455979300885,0.4267743,0.33228594,0.37348512,,audios\recording24.wav
recording25.wav,happiness,0.42290021673643036,0.21198509303203797,sadness,0.15750951169334387,0.09539759754893971,fear,0.15302998896848666,0.05551023040096184,0.42182347,0.47526363,0.47519246,,audios\recording25.wav
recording28.wav,happiness,0.31995647767747437,0.07894268989466494,fear,0.20106105429325669,0.05416648376084148,anger,0.17334050162279618,0.06884254538493727,0.6555722,0.49090484,0.48265266,,audios\recording28.wav
recording30.wav,happiness,0.3326680464627708,0.10385557296837765,fear,0.21622221053904006,0.06879797364747026,sadness,0.19675876995295233,0.13971629743471167,0.606886,0.41821247,0.43860656,,audios\recording30.wav
recording32.wav,happiness,0.4191867090575646,0.21109822843654044,sadness,0.16929658540973264,0.13617369182587002,disgust,0.16017235409693176,0.055068598627075874,0.4759016,0.29473928,0.3672878,,audios\recording32.wav
recording33.wav,happiness,0.35227729519863427,0.09702454573117919,sadness,0.20181831939767542,0.14477341694416096,disgust,0.16404838566059993,0.040757423922552716,0.5221179,0.3306702,0.40442643,,audios\recording33.wav
recording34.wav,sadness,0.36966590586231984,0.10928818475828236,happiness,0.2874008846840262,0.0858418334774351,disgust,0.11132884867767368,0.03977935495228277,0.46391547,0.24608453,0.3422066,,audios\recording34.wav
recording35.wav,sadness,0.3887839506386309,0.09635385301606104,neutral,0.2589361114143016,0.2301300517219098,happiness,0.13920982957812877,0.060925118519944185,0.50027895,0.30378932,0.37753165,,audios\recording35.wav
recording36.wav,sadness,0.34457740132137205,0.11159824367891673,happiness,0.28423841896940877,0.10411875005145357,disgust,0.12806659131274972,0.04387798787883715,0.5147533,0.23404989,0.34632838,,audios\recording36.wav
recording37.wav,sadness,0.43865614344648907,0.0930535214051713,happiness,0.22761535874492678,0.035720779085486855,disgust,0.10213339949332767,0.035990912381525006,0.3571213,0.28472966,0.37728393,,audios\recording37.wav
recording39.wav,sadness,0.3602914186332898,0.11781422751812802,happiness,0.25159217335316697,0.0692016596043796,neutral,0.1477998671518132,0.08256960632370824,0.4614656,0.078336924,0.20872247,,audios\recording39.wav
recording40.wav,sadness,0.3521253670645196,0.10246508514663877,happiness,0.23475055951673604,0.0434955323605582,neutral,0.1385321664910444,0.07083620588908995,0.45972803,0.18842994,0.29285252,,audios\recording40.wav
recording40.wav,sadness,0.30732595437223453,0.12779244164995618,happiness,0.24440550845319092,0.03076159548841151,neutral,0.15168227996426448,0.088307211252724,0.48006606,0.12629573,0.23108645,,audios\recording40.wav
recording40.wav,happiness,0.2847404915133153,0.06894614812013743,sadness,0.2467087154407614,0.1704122200737625,fear,0.24557398458346946,0.12444233774723434,0.4765975,0.37644842,0.38794702,,audios\recording40.wav
recording40.wav,sadness,0.4969802763122635,0.17150818139987378,happiness,0.19714483943640143,0.03843646395174494,fear,0.11249712506873352,0.046202072998473204,0.54905003,0.4734959,0.4274278,,audios\recording40.wav
recording40.wav,happiness,0.29216043412507625,0.07452062070118123,sadness,0.2394604339908253,0.15494693087113223,fear,0.2167296078870434,0.08836789265300857,0.3766796,0.5156114,0.49057782,,audios\recording40.wav
recording41.wav,happiness,0.31196802457661343,0.10207949293020852,sadness,0.2373605890514906,0.15567386170607037,fear,0.21080988138048312,0.08078547350534171,0.43257457,0.27527562,0.24872684,,audios\recording41.wav
recording43.wav,happiness,0.34494062770893746,0.1231823557221944,sadness,0.22732358075075626,0.14906049638715801,fear,0.19167916840245483,0.058852609567797406,0.5649204,0.4403838,0.45416477,,audios\recording43.wav
recording45.wav,happiness,0.3692250277858692,0.20014762885873777,sadness,0.1854906446015041,0.15708713312958447,fear,0.18181934293250196,0.05620834445542719,0.29614487,0.55362844,0.5583849,,audios\recording45.wav
recording47.wav,happiness,0.3031879003377319,0.0755609639543784,sadness,0.22888534448952574,0.13811360488513855,fear,0.19180354684676004,0.05985519729299692,0.43189508,0.46367162,0.44551194,,audios\recording47.wav
recording53.wav,happiness,0.27156276102056587,0.037495890114687035,sadness,0.2549143557341576,0.13905543533324055,neutral,0.19803989809543024,0.12970859345237565,0.43308586,0.4140132,0.34424132,,audios\recording53.wav
recording54.wav,happiness,0.32590347561825195,0.08261574114140326,sadness,0.231573869604341,0.13940946676397364,fear,0.19802177234132687,0.058712519444160685,0.4724545,0.29936802,0.31482208,,audios\recording54.wav
recording58.wav,happiness,0.2809012507201493,0.037692875628360406,sadness,0.25420731781501377,0.1299851566521158,fear,0.2241825512827097,0.08407116920044136,0.57033324,0.40982902,0.40666622,,audios\recording58.wav
recording59.wav,happiness,0.3094105283854214,0.05807922540390647,fear,0.2195707945463978,0.07382227222023924,sadness,0.21455612855730896,0.122763816933018,0.5222716,0.4454445,0.4393183,,audios\recording59.wav
recording59.wav,happiness,0.2899533403990093,0.008147804602004717,fear,0.2603588045217688,0.142384273657808,sadness,0.1942349236536016,0.12819549168678757,0.5332172,0.39911446,0.40007642,,audios\recording59.wav
recording59.wav,happiness,0.33517663456093966,0.11238161638465874,fear,0.19448628755566733,0.0515068706960231,sadness,0.19320178724995335,0.1307969054268586,0.47082615,0.30893543,0.34343058,,audios\recording59.wav
recording60.wav,happiness,0.2707947987365402,0.039916299261473595,fear,0.26213658586575417,0.13012248949510113,sadness,0.23253436155590546,0.13359338155903436,0.5618022,0.4111429,0.4248037,,audios\recording60.wav
recording63.wav,happiness,0.2775999453144949,0.042885708445856596,sadness,0.20302823430928932,0.1629219522926711,disgust,0.18766476668351245,0.08545412120072458,0.5332023,0.20091964,0.31493592,,audios\recording63.wav
recording64.wav,sadness,0.5082391462089596,0.1275856096094502,happiness,0.15072987900095755,0.034759376062290334,disgust,0.09403613209300368,0.05785202190579181,0.3914125,0.20976059,0.2393942,,audios\recording64.wav
recording66.wav,sadness,0.30936359134901137,0.11738862785354597,neutral,0.21531180564580193,0.17453659296597626,happiness,0.2059564034228103,0.010711290887744177,0.5037885,0.17638257,0.28532213,,audios\recording66.wav
recording68.wav,happiness,0.29878732687302967,0.044529130629783316,sadness,0.22408293614640992,0.171006759455819,disgust,0.17879403079175027,0.06817110241884816,0.5189755,0.3016306,0.38497618,,audios\recording68.wav
recording1.wav,sadness,0.5064177605946453,0.09176883134999525,happiness,0.20232720053087022,0.03858025952846773,fear,0.1194430092447495,0.021528777278395975,0.4811093,0.40228784,0.46916065,,audios\recording1.wav
recording1.wav,sadness,0.49017332738344155,0.13142855249217036,happiness,0.1608484577324492,0.03369653087106141,fear,0.10988688011621811,0.03765238057475236,0.3101858,0.22005564,0.32868153,,audios\recording1.wav
recording2.wav,sadness,0.4239693256639212,0.09969722375834399,happiness,0.23741181392792582,0.04405866591608638,fear,0.12119853872446681,0.008796369422287878,0.42069897,0.23762952,0.30200344,,audios\recording2.wav
recording1.wav,sadness,0.5320451644468264,0.16406444120614644,happiness,0.1618547402750567,0.053679797698731616,fear,0.11736932927108028,0.03635161613786414,0.563542,0.72611415,0.66472024,,audios\recording1.wav
recording3.wav,sadness,0.5166445602557709,0.1865641116079393,happiness,0.17170842385014637,0.047286825603253625,fear,0.11858103782189161,0.04248299223279053,0.31412828,0.76551217,0.6870696,,audios\recording3.wav
recording3.wav,sadness,0.3930941369216618,0.11346394018937515,happiness,0.25174881689992057,0.043439856399183276,fear,0.1160733418472494,0.034646879465647436,0.3882665,0.4297145,0.4496081,,audios\recording3.wav
recording1.wav,sadness,0.5586129889255677,0.17314510079336093,happiness,0.1280360422093916,0.05133119329627898,disgust,0.1049624121797355,0.06585844418964586,0.52634436,0.39682713,0.47481024,,audios\recording1.wav
recording3.wav,sadness,0.507989467537101,0.12500892155854437,happiness,0.16928358845014074,0.011306678524730057,fear,0.10240830420999454,0.01652898986440179,0.63524836,0.49197465,0.55796254,,audios\recording3.wav
recording6.wav,sadness,0.5722465367572033,0.18120193045979494,happiness,0.14928896999057858,0.05180960374666087,disgust,0.08982015355677526,0.05900992677723914,0.30554533,0.40317655,0.4724058,,audios\recording6.wav
recording6.wav,sadness,0.519121236073116,0.1515596895758092,happiness,0.1675211787864548,0.01090464644222926,fear,0.11218336233694137,0.04755150126497683,0.5373741,0.58550084,0.55107206,,audios\recording6.wav
recording6.wav,sadness,0.541513299988546,0.14763510357018156,happiness,0.14518559020334326,0.04397640165123171,disgust,0.09060006146921187,0.06371246743507018,0.56239575,0.501589,0.5756869,,audios\recording6.wav
recording6.wav,happiness,0.31654387795543826,0.0967726034746027,sadness,0.24986541761653686,0.11271975498352203,disgust,0.16235525151037153,0.047152606539758994,0.3974896,0.38663584,0.42590457,,audios\recording6.wav
recording1.wav,happiness,0.37438470796143786,0.17890022426482102,sadness,0.22752321664808461,0.15498828669259926,fear,0.1164865283936892,0.052100652146111946,0.3166851,0.5437427,0.5759815,,audios\recording1.wav
recording2.wav,sadness,0.5369999245733519,0.09528374218249236,happiness,0.14753336794693517,0.0351513962846497,fear,0.11831247478448219,0.0398371272629898,0.49838752,0.30276757,0.40450206,,audios\recording2.wav
recording3.wav,sadness,0.5411672430437149,0.14812205143643575,happiness,0.17031693719102822,0.03801888376377517,fear,0.09328172026502639,0.03235767385639776,0.47883046,0.5727636,0.56034034,,audios\recording3.wav
recording4.wav,sadness,0.4765404657808716,0.10225260545743353,happiness,0.1613946268813848,0.014999060004874843,disgust,0.128655079164035,0.03905842843763579,0.57469153,0.43120778,0.4976083,,audios\recording4.wav
recording5.wav,sadness,0.5826325299476937,0.16283164646155873,happiness,0.13150330921180173,0.031587094068737366,disgust,0.08819764283507756,0.05048646607541708,0.30623436,0.42204964,0.4968897,,audios\recording5.wav
recording1.wav,sadness,0.4598199102543185,0.07626505199072153,happiness,0.22023872610132428,0.03493862122698846,neutral,0.10544007423575813,0.055974866192158274,0.36269575,0.19191375,0.28657773,,audios\recording1.wav
recording1.wav,sadness,0.44063146783311646,0.094620564234596,happiness,0.23913011728448222,0.057954004866133994,fear,0.10904302242979022,0.031674757035548194,0.7940455,0.78142434,0.7476832,,audios\recording1.wav
recording2.wav,sadness,0.48553863254387875,0.10232241598373604,happiness,0.2045359440766098,0.035995414055343414,fear,0.10375704542340689,0.021853095427393474,0.4564051,0.6836459,0.5807465,,audios\recording2.wav
